mitigation,thresh_type,cache_only,tRH,flat_thresh,dynamic_thresh,trace,ipc_0,ipc_1,ipc_2,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2
Graphene,MEAN,False,256,32,0.65,Mix5,0.2804142213822159,0.24793624135152842,0.2122034221688707,47288,0,0,0,0,0,0,34270048.336187504,100000000,100000001,100000002
Graphene,MEAN,False,128,32,0.65,Mix5,0.26298713829867415,0.23487566716931704,0.2008741278723318,143842,0,0,0,0,0,0,35593098.4793125,100000002,100000001,100000000
Graphene,MEAN,False,64,32,0.65,Mix5,0.23644701518881922,0.21559697631452934,0.18534788863848306,334228,0,0,0,0,0,0,37632397.2706875,100000002,100000001,100000002
Hydra,MEAN,False,4096,32,0.65,Mix5,0.28765231441744177,0.2526344805474244,0.2168680156030462,1896,0,0,0,0,0,0,33778014.925125,100000000,100000001,100000002
Hydra,MEAN,False,2048,32,0.65,Mix5,0.287346906273643,0.25329813225583414,0.21664152321587818,3739,0,0,0,0,0,0,33799994.472,100000000,100000001,100000002
Hydra,MEAN,False,1024,32,0.65,Mix5,0.2868271809127709,0.2523889471733483,0.2162787485381828,7954,0,0,0,0,0,0,33818816.930437505,100000000,100000001,100000003
Hydra,MEAN,False,512,32,0.65,Mix5,0.2801841574219812,0.24665037144694624,0.21168956293854402,24556,0,0,0,0,0,0,34312340.57275,100000002,100000001,100000003
Hydra,MEAN,False,256,32,0.65,Mix5,0.2676938156898204,0.23834859140893866,0.20354194986009128,67018,0,0,0,0,0,0,35254697.294750005,100000000,100000001,100000001
Hydra,MEAN,False,128,32,0.65,Mix5,0.24323816390446057,0.2186838363858987,0.1872176279651698,169192,0,0,0,0,0,0,37398013.0561875,100000000,100000001,100000002
Hydra,MEAN,False,64,32,0.65,Mix5,0.2174918262330611,0.1992782528354286,0.17113631939918175,360684,0,0,0,0,0,0,39898715.586875,100000000,100000001,100000002
PARA,MEAN,False,4096,32,0.65,Mix5,0.2703911833611735,0.2406381538002312,0.20642288588338598,104357,0,0,0,0,0,0,34891693.677875005,100000000,100000001,100000003
PARA,MEAN,False,2048,32,0.65,Mix5,0.254774487267045,0.22996969919273738,0.1974027293086367,206497,0,0,0,0,0,0,35946359.566125005,100000000,100000001,100000002
PARA,MEAN,False,1024,32,0.65,Mix5,0.22873841650359752,0.2096387168358917,0.18042303203327184,407929,0,0,0,0,0,0,38326045.3648125,100000000,100000001,100000001
PARA,MEAN,False,512,32,0.65,Mix5,0.19137364372185714,0.18007304014537512,0.15649177509292983,790299,0,0,0,0,0,0,42508106.9516875,100000002,100000001,100000002
PARA,MEAN,False,256,32,0.65,Mix5,0.14733087084908678,0.14169188760987117,0.12377603405872775,1537916,0,0,0,0,0,0,51174947.261875,100000000,100000001,100000002
PARA,MEAN,False,128,32,0.65,Mix5,0.10329414749760858,0.10008612991892947,0.08723030804749943,3016755,0,0,0,0,0,0,68853986.34293751,100000002,100000001,100000003
PARA,MEAN,False,64,32,0.65,Mix5,0.06750379028880867,0.06377481533842966,0.05415730924971439,5928789,0,0,0,0,0,0,105528115.59893751,100000002,100000001,100000003
REGA,MEAN,False,4096,32,0.65,Mix5,0.2887792491644952,0.2535589875096616,0.21708644269220811,0,0,0,0,0,0,0,33748205.45,100000002,100000001,100000003
REGA,MEAN,False,2048,32,0.65,Mix5,0.28871331340497386,0.2544700909154191,0.21703871590540813,0,0,0,0,0,0,0,33765067.35968751,100000000,100000001,100000003
REGA,MEAN,False,1024,32,0.65,Mix5,0.288273267693108,0.25424438107973946,0.21694155424188,0,0,0,0,0,0,0,33770264.2901875,100000002,100000001,100000003
REGA,MEAN,False,512,32,0.65,Mix5,0.28831053942039875,0.2539684790326991,0.21702189967945867,0,0,0,0,0,0,0,33757276.272625,100000000,100000001,100000002
REGA,MEAN,False,256,32,0.65,Mix5,0.2776267967710949,0.24544209794792418,0.21501351212612432,0,0,0,0,0,0,0,34876074.0956875,100000002,100000001,100000002
REGA,MEAN,False,128,32,0.65,Mix5,0.24861120006212495,0.21286781546543757,0.18437399418802664,0,0,0,0,0,0,0,40774864.834875,100000002,100000001,100000002
REGA,MEAN,False,64,32,0.65,Mix5,0.17189159532778706,0.15257247077478547,0.12443154676621379,0,0,0,0,0,0,0,57106487.5760625,100000000,100000001,100000000
RFM,MEAN,False,4096,32,0.65,Mix5,0.27228383301840303,0.24102801309971814,0.20539454333180412,0,49718,0,0,0,0,0,35577526.136250004,100000002,100000001,100000003
RFM,MEAN,False,2048,32,0.65,Mix5,0.27228383301840303,0.24102801309971814,0.20539454333180412,0,49718,0,0,0,0,0,35577526.136250004,100000002,100000001,100000003
RFM,MEAN,False,1024,32,0.65,Mix5,0.27228383301840303,0.24102801309971814,0.20539454333180412,0,49718,0,0,0,0,0,35577526.136250004,100000002,100000001,100000003
RFM,MEAN,False,512,32,0.65,Mix5,0.2668313581796176,0.2361197496504489,0.2011021079039884,0,70327,0,0,0,0,0,36314252.81937501,100000002,100000001,100000002
RFM,MEAN,False,256,32,0.65,Mix5,0.24116216219599004,0.21584169640037093,0.18384054344853026,0,173937,0,0,0,0,0,39672972.142625004,100000000,100000001,100000000
RFM,MEAN,False,128,32,0.65,Mix5,0.20801104751665625,0.18230703564336592,0.15955620024131248,0,379961,0,0,0,0,0,45918698.630687505,100000000,100000001,100000001
RFM,MEAN,False,64,32,0.65,Mix5,0.1567590429052181,0.14026476056135145,0.12226579287331994,0,870985,0,0,0,0,0,61529945.118250005,100000000,100000001,100000001
TWiCe-Ideal,MEAN,False,4096,32,0.65,Mix5,0.2855204931662997,0.25248735389327065,0.2155695225248609,1944,0,0,0,0,0,0,34005652.90368751,100000000,100000001,100000003
TWiCe-Ideal,MEAN,False,2048,32,0.65,Mix5,0.2865750326569444,0.2525681565582093,0.21621117440537088,3816,0,0,0,0,0,0,33880298.025125,100000000,100000001,100000000
TWiCe-Ideal,MEAN,False,1024,32,0.65,Mix5,0.28680437010349125,0.25247002213275904,0.2164671973455096,7560,0,0,0,0,0,0,33825926.09775,100000002,100000001,100000003
TWiCe-Ideal,MEAN,False,512,32,0.65,Mix5,0.2853679460597976,0.2515852246474641,0.2149246430256998,19304,0,0,0,0,0,0,33990900.242,100000002,100000001,100000001
TWiCe-Ideal,MEAN,False,256,32,0.65,Mix5,0.27949767850909857,0.24835945665826017,0.21219089039920702,48228,0,0,0,0,0,0,34268619.240625,100000002,100000001,100000003
TWiCe-Ideal,MEAN,False,128,32,0.65,Mix5,0.26283816179652786,0.23422925812865286,0.19992513283670452,147715,0,0,0,0,0,0,35737481.910625,100000000,100000001,100000001
TWiCe-Ideal,MEAN,False,64,32,0.65,Mix5,0.23581939034708435,0.2148709187571195,0.18508592299071006,336288,0,0,0,0,0,0,37662614.1609375,100000002,100000001,100000003
Dummy,NONE,False,0,0,0.0,Mix5,0.14803228601921953,0.13383309116213424,0.1154747511549161,0,0,0,0,0,0,0,66563506.05518751,100000000,100000001,100000001
AQUA,NONE,False,4096,0,0.0,Mix5,0.1162806724125699,0.09130078955251211,0.07358130406941747,0,0,0,0,0,10328,8034,102460938.2516875,100000000,100000001,100000002
AQUA,NONE,False,2048,0,0.0,Mix5,0.10656234647929358,0.08275342273035442,0.06653702747745302,0,0,0,0,0,18847,15041,110803687.20000002,100000002,100000001,100000002
AQUA,NONE,False,1024,0,0.0,Mix5,0.08512488706406975,0.06650864496551101,0.05402201094270588,0,0,0,0,0,37963,32155,134887103.4435,100000002,100000001,100000002
AQUA,NONE,False,512,0,0.0,Mix5,0.06397558662953154,0.04860333433130397,0.03984165259166703,0,0,0,0,0,74052,66087,180081356.4578125,100000000,100000001,100000003
AQUA,NONE,False,256,0,0.0,Mix5,0.03969222678135377,0.030857438,0.02499640066666667,0,0,0,0,0,121483,105252,218044926.4684375,100000002,92572314,74989202
AQUA,NONE,False,128,0,0.0,Mix5,0.021983848,0.018892562333333335,0.014196579666666667,0,0,0,0,0,147356,121207,234492474.505625,65951544,56677687,42589739
AQUA,NONE,False,64,0,0.0,Mix5,0.009434825333333334,0.010166293,0.006425944,0,0,0,0,0,170358,126810,280132150.878,28304476,30498879,19277832
Graphene,NONE,False,4096,0,0.0,Mix5,0.14776525597102666,0.13287076405782836,0.1152562549406321,10080,0,0,0,0,0,0,66645584.5373125,100000000,100000001,100000003
Graphene,NONE,False,2048,0,0.0,Mix5,0.14695462375630927,0.13328573122347442,0.11514340359896452,20232,0,0,0,0,0,0,66658917.650625005,100000002,100000001,100000002
Graphene,NONE,False,1024,0,0.0,Mix5,0.1463167445924287,0.13399693734727106,0.11410090398127161,40968,0,0,0,0,0,0,67161385.8655,100000000,100000001,100000003
Graphene,NONE,False,512,0,0.0,Mix5,0.14482498771706717,0.13113888317312786,0.11306344878563943,84684,0,0,0,0,0,0,67536732.94168751,100000002,100000001,100000000
Graphene,NONE,False,256,0,0.0,Mix5,0.14084772331916048,0.1287807120730308,0.11051572068815357,179580,0,0,0,0,0,0,68546634.3903125,100000000,100000001,100000001
Graphene,NONE,False,128,0,0.0,Mix5,0.13374214383601116,0.12053056648446032,0.10483202038867001,405011,0,0,0,0,0,0,70901760.9688125,100000000,100000001,100000003
Graphene,NONE,False,64,0,0.0,Mix5,0.12231124579655847,0.10957522418561944,0.09601543614004317,849774,0,0,0,0,0,0,75087453.098,100000000,100000001,100000003
Hydra,NONE,False,4096,0,0.0,Mix5,0.14784489986005875,0.13408964711839783,0.11427303566001194,10224,0,0,0,0,0,0,67222206.851875,100000000,100000001,100000002
Hydra,NONE,False,2048,0,0.0,Mix5,0.14694499099530664,0.13396499462038117,0.11535559701925249,20329,0,0,0,0,0,0,66508695.218125,100000002,100000001,100000002
Hydra,NONE,False,1024,0,0.0,Mix5,0.147050738982534,0.13298815433693803,0.11451754598736497,40937,0,0,0,0,0,0,66859587.703375004,100000000,100000001,100000003
Hydra,NONE,False,512,0,0.0,Mix5,0.14484192852429587,0.13148872077798973,0.1128540703245604,86865,0,0,0,0,0,0,67423877.753375,100000002,100000001,100000003
Hydra,NONE,False,256,0,0.0,Mix5,0.14124344996036164,0.1294783275636259,0.11219165208783843,182863,0,0,0,0,0,0,66927264.573,100000000,100000001,100000001
Hydra,NONE,False,128,0,0.0,Mix5,0.13485490354754529,0.12370814446775025,0.10655017603042176,388841,0,0,0,0,0,0,68565577.91681251,100000000,100000001,100000003
Hydra,NONE,False,64,0,0.0,Mix5,0.12562923726365918,0.11367761269449347,0.100251501535867,764209,0,0,0,0,0,0,70377889.137625,100000002,100000001,100000003
PARA,NONE,False,4096,0,0.0,Mix5,0.1463646405048854,0.13238561727559636,0.11569326083316636,230097,0,0,0,0,0,0,64866038.26637501,100000002,100000001,100000003
PARA,NONE,False,2048,0,0.0,Mix5,0.14284835707097573,0.12956511956513345,0.11199943472542996,439949,0,0,0,0,0,0,65572624.707875,100000000,100000001,100000003
PARA,NONE,False,1024,0,0.0,Mix5,0.1325710406579579,0.1202723676464337,0.10537592882781702,817463,0,0,0,0,0,0,67238909.302125,100000000,100000001,100000001
PARA,NONE,False,512,0,0.0,Mix5,0.1143754637953558,0.10128563506255113,0.08889547333702402,1568695,0,0,0,0,0,0,75799492.187125,100000002,100000001,100000001
PARA,NONE,False,256,0,0.0,Mix5,0.08751725582074368,0.07647325061999885,0.06626231335672218,3127430,0,0,0,0,0,0,95934088.925625,100000002,100000001,100000000
PARA,NONE,False,128,0,0.0,Mix5,0.05832586415734215,0.04873070357964147,0.041175518799163625,6797030,0,0,0,0,0,0,145796434.11356252,100000002,100000001,100000000
PARA,NONE,False,64,0,0.0,Mix5,0.03607712043244945,0.028014763,0.022480065666666667,10207028,0,0,0,0,0,0,171783732.68581253,100000002,84044289,67440197
REGA,NONE,False,4096,0,0.0,Mix5,0.14803228601921953,0.13383309116213424,0.1154747511549161,0,0,0,0,0,0,0,66563506.05518751,100000000,100000001,100000001
REGA,NONE,False,2048,0,0.0,Mix5,0.14803228601921953,0.13383309116213424,0.1154747511549161,0,0,0,0,0,0,0,66563506.05518751,100000000,100000001,100000001
REGA,NONE,False,1024,0,0.0,Mix5,0.14803228601921953,0.13383309116213424,0.1154747511549161,0,0,0,0,0,0,0,66563506.05518751,100000000,100000001,100000001
REGA,NONE,False,512,0,0.0,Mix5,0.14803228601921953,0.13383309116213424,0.1154747511549161,0,0,0,0,0,0,0,66563506.05518751,100000000,100000001,100000001
REGA,NONE,False,256,0,0.0,Mix5,0.16241522940289893,0.1395737867975451,0.12901392431245604,0,0,0,0,0,0,0,58010398.8135625,100000002,100000001,100000003
REGA,NONE,False,128,0,0.0,Mix5,0.15671106102361032,0.12479160036930975,0.09515115015055348,0,0,0,0,0,0,0,75117582.3525,100000002,100000001,100000001
REGA,NONE,False,64,0,0.0,Mix5,0.10779516638734227,0.0916805045857286,0.07242742127639655,0,0,0,0,0,0,0,92879600.4505625,100000000,100000001,100000003
RFM,NONE,False,4096,0,0.0,Mix5,0.140377748153768,0.12618656904873782,0.10868150517340533,0,76455,0,0,0,0,0,69880197.8834375,100000000,100000001,100000001
RFM,NONE,False,2048,0,0.0,Mix5,0.140377748153768,0.12618656904873782,0.10868150517340533,0,76455,0,0,0,0,0,69880197.8834375,100000000,100000001,100000001
RFM,NONE,False,1024,0,0.0,Mix5,0.140377748153768,0.12618656904873782,0.10868150517340533,0,76455,0,0,0,0,0,69880197.8834375,100000000,100000001,100000001
RFM,NONE,False,512,0,0.0,Mix5,0.1372747290340012,0.12476621696393508,0.10690483045239167,0,105223,0,0,0,0,0,70775346.501875,100000002,100000001,100000003
RFM,NONE,False,256,0,0.0,Mix5,0.12510327087355705,0.11323675522314182,0.0969851062099346,0,252570,0,0,0,0,0,76816592.19143751,100000000,100000001,100000002
RFM,NONE,False,128,0,0.0,Mix5,0.10806357370836776,0.09418994651860982,0.08095283256509542,0,557035,0,0,0,0,0,89970440.58906251,100000002,100000001,100000002
RFM,NONE,False,64,0,0.0,Mix5,0.08206464786577018,0.06506470730947839,0.05450610747877721,0,1373335,0,0,0,0,0,129547107.82500002,100000000,100000001,100000001
TWiCe-Ideal,NONE,False,4096,0,0.0,Mix5,0.14743717997866887,0.13380299638587673,0.11539006942928026,10224,0,0,0,0,0,0,66572729.734187506,100000002,100000001,100000002
TWiCe-Ideal,NONE,False,2048,0,0.0,Mix5,0.14704757179521227,0.1330743846892024,0.11513689636675989,20520,0,0,0,0,0,0,66681335.4138125,100000000,100000001,100000003
TWiCe-Ideal,NONE,False,1024,0,0.0,Mix5,0.14615887213012457,0.13294802098968975,0.11448817166234129,40968,0,0,0,0,0,0,66926687.194437504,100000002,100000001,100000003
TWiCe-Ideal,NONE,False,512,0,0.0,Mix5,0.1448399779462594,0.1319288784036039,0.11300938357585825,83399,0,0,0,0,0,0,67568413.598875,100000000,100000001,100000001
TWiCe-Ideal,NONE,False,256,0,0.0,Mix5,0.1408902869168785,0.1290368425769879,0.10974168091709005,182345,0,0,0,0,0,0,69014422.23825,100000002,100000001,100000002
TWiCe-Ideal,NONE,False,128,0,0.0,Mix5,0.13311256295297433,0.12109071408554442,0.10394757094237257,413916,0,0,0,0,0,0,71460306.76300001,100000000,100000001,100000003
TWiCe-Ideal,NONE,False,64,0,0.0,Mix5,0.1213803555619517,0.11092232489019965,0.09433015125387459,868902,0,0,0,0,0,0,76395729.1500625,100000000,100000001,100000003
BlockHammer,NONE,False,4096,0,0.0,Mix5,0.3418067570205484,0.2922661755831177,0.2510480074279682,0,0,0,0,0,0,0,27775531.110000007,100000000,100000001,100000001
BlockHammer,NONE,False,2048,0,0.0,Mix5,0.2714938873504205,0.22495653564203105,0.17538078670883342,0,0,0,0,0,0,0,34861725.37325001,100000000,100000001,100000003
BlockHammer,NONE,False,1024,0,0.0,Mix5,0.11476947720719614,0.12448950821295433,0.10895066678655889,0,0,0,0,0,0,0,49188817.3570625,100000000,100000001,100000003
BlockHammer,NONE,False,512,0,0.0,Mix5,0.0029014546666666667,0.11129603726590176,0.07309121890943003,0,0,0,0,0,0,0,143095645.7043125,8704364,100000001,100000002
BlockHammer,NONE,False,256,0,0.0,Mix5,0.001413288,0.04499637500432297,0.011497059,0,0,0,0,0,0,0,134616187.983375,4239864,100000001,34491177
BlockHammer,NONE,False,128,0,0.0,Mix5,0.001331376,0.0009536403333333333,0.0004523383333333333,0,0,0,0,0,0,0,130284084.51056251,3994128,2860921,1357015
BlockHammer,NONE,False,64,0,0.0,Mix5,0.0003441613333333333,0.0004229733333333333,2.0961333333333332e-05,0,0,0,0,0,0,0,130154320.92743751,1032484,1268920,62884
AQUA,MEAN,False,4096,32,0.65,Mix32,0.3245313835877635,0.47500678915314987,2.2402501570807374,0,0,0,0,0,1481,344,23312724.723437503,100000002,100000002,100000002
AQUA,MEAN,False,2048,32,0.65,Mix32,0.31139586948023,0.45327550311619424,2.1421835760887844,0,0,0,0,0,2839,735,25268897.424875006,100000002,100000002,100000002
AQUA,MEAN,False,1024,32,0.65,Mix32,0.2812219926629015,0.4060294924881458,1.985962226284265,0,0,0,0,0,5575,1830,29672689.783937506,100000002,100000000,100000002
AQUA,MEAN,False,512,32,0.65,Mix32,0.22362933074207772,0.3201688362939441,1.719924535904602,0,0,0,0,0,11625,5241,37858311.834875,100000002,100000002,100000002
AQUA,MEAN,False,256,32,0.65,Mix32,0.1671625278281514,0.23386042393726544,1.3496644255174408,0,0,0,0,0,21136,11565,49262922.37900001,100000002,100000000,100000002
AQUA,MEAN,False,128,32,0.65,Mix32,0.10142403120074142,0.1394098293431861,1.0187136366991172,0,0,0,0,0,44324,28837,84568424.99000001,100000002,100000000,100000002
AQUA,MEAN,False,64,32,0.65,Mix32,0.05227172917377851,0.07301396465571174,0.7505546918047242,0,0,0,0,0,100801,69502,184423680.37925002,100000002,100000002,100000002
Graphene,MEAN,False,4096,32,0.65,Mix32,0.3422312404563259,0.5052266453253547,2.3728621550537725,1584,0,0,0,0,0,0,19840905.651,100000002,100000002,100000002
Graphene,MEAN,False,2048,32,0.65,Mix32,0.3427322627780576,0.5081150519808039,2.38227027780082,3317,0,0,0,0,0,0,19777678.236875,100000002,100000002,100000002
Graphene,MEAN,False,1024,32,0.65,Mix32,0.34359143287901467,0.5103038173894527,2.4181053506576715,6861,0,0,0,0,0,0,19712811.7195625,100000002,100000000,100000002
Graphene,MEAN,False,512,32,0.65,Mix32,0.3424472470128721,0.5103463248367052,2.4253348435408033,14277,0,0,0,0,0,0,19759391.835187502,100000002,100000002,100000002
Graphene,MEAN,False,256,32,0.65,Mix32,0.3383789869008455,0.4999759836541055,2.4175841821531665,30823,0,0,0,0,0,0,19922267.656125,100000002,100000002,100000002
Graphene,MEAN,False,128,32,0.65,Mix32,0.3282146767609657,0.4778045572892646,2.4147642450018787,67608,0,0,0,0,0,0,20377836.8248125,100000002,100000002,100000002
Graphene,MEAN,False,64,32,0.65,Mix32,0.28987537625895554,0.44269700524728317,2.359726185873882,167170,0,0,0,0,0,0,22641636.51,100000002,100000000,100000002
Hydra,MEAN,False,4096,32,0.65,Mix32,0.3454976906399298,0.5092141641015767,2.422023898835939,1696,0,0,0,0,0,0,19620502.553875,100000002,100000000,100000002
Hydra,MEAN,False,2048,32,0.65,Mix32,0.34342901515062485,0.5126648596221879,2.426488842567757,3426,0,0,0,0,0,0,19723267.449500002,100000002,100000002,100000002
Hydra,MEAN,False,1024,32,0.65,Mix32,0.34417004673481527,0.5121364584698337,2.4381423072442523,6953,0,0,0,0,0,0,19672898.249187503,100000002,100000002,100000002
Hydra,MEAN,False,512,32,0.65,Mix32,0.34166737955563986,0.508806470732045,2.431255746728703,14640,0,0,0,0,0,0,19776346.4481875,100000002,100000000,100000002
Hydra,MEAN,False,256,32,0.65,Mix32,0.334562579793801,0.48783458384278916,2.436206579886879,32359,0,0,0,0,0,0,20084617.6863125,100000002,100000002,100000002
Hydra,MEAN,False,128,32,0.65,Mix32,0.3126726308552913,0.46862826268128205,2.402136931362854,74872,0,0,0,0,0,0,21219966.7045,100000002,100000002,100000002
Hydra,MEAN,False,64,32,0.65,Mix32,0.26855910272171163,0.42446055245797926,2.345168507389391,176542,0,0,0,0,0,0,24101695.768124998,100000002,100000002,100000002
PARA,MEAN,False,4096,32,0.65,Mix32,0.3281934121718001,0.489651847407663,2.440626501976773,46696,0,0,0,0,0,0,20399952.3678125,100000002,100000002,100000002
PARA,MEAN,False,2048,32,0.65,Mix32,0.3105978149636725,0.4737257313391906,2.424462760883098,94604,0,0,0,0,0,0,21320730.237999998,100000002,100000002,100000002
PARA,MEAN,False,1024,32,0.65,Mix32,0.28260158115751055,0.43740790540763796,2.3705684919451047,191116,0,0,0,0,0,0,22984020.4571875,100000002,100000002,100000002
PARA,MEAN,False,512,32,0.65,Mix32,0.23746414062988971,0.38274360678009617,2.318337069835753,395223,0,0,0,0,0,0,26610536.2785625,100000002,100000002,100000002
PARA,MEAN,False,256,32,0.65,Mix32,0.17867196766849336,0.31162510027822854,2.208161381969824,845309,0,0,0,0,0,0,34108771.271875,100000002,100000002,100000002
PARA,MEAN,False,128,32,0.65,Mix32,0.11781101571781878,0.22527852230700898,2.0473745677019872,1877147,0,0,0,0,0,0,49713468.47331251,100000002,100000002,100000002
PARA,MEAN,False,64,32,0.65,Mix32,0.0688684766202301,0.1548973621732023,1.7741764401757207,4251938,0,0,0,0,0,0,82202774.5646875,100000002,100000000,100000002
REGA,MEAN,False,4096,32,0.65,Mix32,0.34577413788265593,0.5176989543055978,2.4479518807087612,0,0,0,0,0,0,0,19603100.456125002,100000002,100000002,100000002
REGA,MEAN,False,2048,32,0.65,Mix32,0.34594711375117954,0.5156239918745498,2.4507035957629197,0,0,0,0,0,0,0,19596666.7011875,100000002,100000002,100000002
REGA,MEAN,False,1024,32,0.65,Mix32,0.34597033909849645,0.513682651158848,2.4602910750630365,0,0,0,0,0,0,0,19586309.265375003,100000002,100000002,100000002
